Date,Open,High,Low,Close,Adj Close,Volume,ticker_symbol,security,sector
2007-01-03,50.810001373291016,50.93000030517578,49.58000183105469,50.11000061035156,45.620140075683594,455900,ROP,Roper Technologies,Information Technology
2007-01-04,50.150001525878906,50.25,49.119998931884766,49.599998474121094,45.15581512451172,450900,ROP,Roper Technologies,Information Technology
2007-01-05,49.2599983215332,49.380001068115234,48.65999984741211,48.72999954223633,44.363792419433594,408700,ROP,Roper Technologies,Information Technology
2007-01-08,48.65999984741211,48.849998474121094,48.400001525878906,48.61000061035156,44.25454330444336,376500,ROP,Roper Technologies,Information Technology
2007-01-09,48.689998626708984,49.20000076293945,48.459999084472656,48.900001525878906,44.5185432434082,395700,ROP,Roper Technologies,Information Technology
2007-01-10,48.650001525878906,49.150001525878906,48.599998474121094,48.7400016784668,44.431949615478516,254900,ROP,Roper Technologies,Information Technology
2007-01-11,49.040000915527344,50.4900016784668,49.0,50.150001525878906,45.71732711791992,567700,ROP,Roper Technologies,Information Technology
2007-01-12,50.25,50.54999923706055,50.209999084472656,50.38999938964844,45.93611526489258,203500,ROP,Roper Technologies,Information Technology
2007-01-16,50.5,50.77000045776367,50.209999084472656,50.33000183105469,45.88140106201172,296800,ROP,Roper Technologies,Information Technology
2007-01-17,50.09000015258789,50.47999954223633,50.0,50.119998931884766,45.689964294433594,148600,ROP,Roper Technologies,Information Technology
2007-01-18,50.15999984741211,50.25,49.79999923706055,50.0,45.58058547973633,188400,ROP,Roper Technologies,Information Technology
2007-01-19,50.0099983215332,50.400001525878906,49.790000915527344,50.2599983215332,45.817596435546875,226800,ROP,Roper Technologies,Information Technology
2007-01-22,50.20000076293945,50.34000015258789,49.900001525878906,50.119998931884766,45.689964294433594,307400,ROP,Roper Technologies,Information Technology
2007-01-23,50.119998931884766,53.58000183105469,50.06999969482422,52.9900016784668,48.306304931640625,918200,ROP,Roper Technologies,Information Technology
2007-01-24,52.9900016784668,53.09000015258789,52.13999938964844,52.40999984741211,47.777565002441406,409800,ROP,Roper Technologies,Information Technology
2007-01-25,52.25,52.45000076293945,51.5,51.68000030517578,47.11211013793945,311300,ROP,Roper Technologies,Information Technology
2007-01-26,51.900001525878906,52.18000030517578,51.0099983215332,52.060001373291016,47.458499908447266,472100,ROP,Roper Technologies,Information Technology
2007-01-29,51.88999938964844,52.0,51.650001525878906,51.81999969482422,47.239723205566406,298200,ROP,Roper Technologies,Information Technology
2007-01-30,52.0,52.439998626708984,51.75,52.25,47.6317138671875,290200,ROP,Roper Technologies,Information Technology
2007-01-31,52.20000076293945,52.470001220703125,51.15999984741211,51.91999816894531,47.33085632324219,682000,ROP,Roper Technologies,Information Technology
2007-02-01,52.099998474121094,52.709999084472656,51.790000915527344,52.38999938964844,47.75932312011719,478600,ROP,Roper Technologies,Information Technology
2007-02-02,52.45000076293945,53.119998931884766,52.45000076293945,52.90999984741211,48.23338317871094,304900,ROP,Roper Technologies,Information Technology
2007-02-05,52.90999984741211,53.20000076293945,52.79999923706055,53.06999969482422,48.37922668457031,254100,ROP,Roper Technologies,Information Technology
2007-02-06,53.09000015258789,53.09000015258789,51.72999954223633,52.150001525878906,47.54054641723633,501200,ROP,Roper Technologies,Information Technology
2007-02-07,52.31999969482422,52.83000183105469,52.189998626708984,52.4900016784668,47.850494384765625,328100,ROP,Roper Technologies,Information Technology
